date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2015-05-14,SELL,20,8323.335000000001,166466.7,66,1858.0465753424542,1480.5844135616346,take_profit,take_profit
2015-05-14,SELL,11,8323.335000000001,91556.68500000001,70,664.4082876712391,529.4337440308269,take_profit,take_profit
2015-05-14,SELL,7,8323.335000000001,58263.34500000001,71,567.2875753424814,452.0431044116563,take_profit,take_profit
2015-05-14,BUY,4,8326.664999999999,33306.659999999996,72,0.0,0.0,buy_signal,buy
2015-05-15,BUY,8,8356.671,66853.368,73,0.0,0.0,buy_signal,buy
2015-05-18,BUY,4,8396.679,33586.716,74,0.0,0.0,buy_signal,buy
2015-05-19,SELL,20,8583.283,171665.65999999997,69,5255.511232876677,4187.85412591778,take_profit,take_profit
2015-05-19,SELL,4,8583.283,34333.132,72,1018.7670136986317,811.8044948657547,take_profit,take_profit
2015-05-19,SELL,8,8583.283,68666.264,73,1802.5490410958837,1436.361203397255,take_profit,take_profit
2015-05-19,BUY,2,8586.717,17173.434,75,0.0,0.0,buy_signal,buy
2015-05-20,SELL,3,8748.25,26244.75,65,868.6535342465756,692.1865687643838,take_profit,take_profit
2015-05-20,SELL,4,8748.25,34993.0,74,1401.0184657534244,1116.4015644356161,take_profit,take_profit
2015-05-20,BUY,1,8751.75,8751.75,76,0.0,0.0,buy_signal,buy
2015-05-21,SELL,2,8798.24,17596.48,75,420.36950684931355,334.9714415328755,take_profit,take_profit
2015-05-25,SELL,2,8898.22,17796.44,63,372.2376986301361,296.6176101534239,take_profit,take_profit
2015-05-25,SELL,2,8898.22,17796.44,64,373.5579178082183,297.66962680547874,take_profit,take_profit
2015-05-26,SELL,1,8973.205,8973.205,62,209.74179452054787,167.13274896369856,take_profit,take_profit
2015-05-26,SELL,1,8973.205,8973.205,76,218.7420684931506,174.30461727876707,take_profit,take_profit
2015-05-27,SELL,1,8928.214,8928.214,61,73.36578082191772,58.46152244794514,take_profit,take_profit
2015-06-02,BUY,1,9141.828,9141.828,77,0.0,0.0,buy_signal,buy
2015-06-03,BUY,2,8996.798999999999,17993.597999999998,78,0.0,0.0,buy_signal,buy
2015-06-04,BUY,3,9091.818,27275.453999999998,79,0.0,0.0,buy_signal,buy
2015-06-05,BUY,5,8976.795,44883.975,80,0.0,0.0,buy_signal,buy
2015-06-08,BUY,5,9086.817,45434.08499999999,81,0.0,0.0,buy_signal,buy
2015-06-09,BUY,6,8886.777,53320.662,82,0.0,0.0,buy_signal,buy
2015-06-10,BUY,16,8711.742,139387.872,83,0.0,0.0,buy_signal,buy
2015-06-11,BUY,17,8766.753,149034.801,84,0.0,0.0,buy_signal,buy
2015-06-12,SELL,16,8958.208,143331.328,83,3921.8844931506906,3125.1536583671277,take_profit,take_profit
2015-06-12,SELL,17,8958.208,152289.53600000002,84,3243.1023424657687,2584.266101593848,take_profit,take_profit
2015-06-12,BUY,5,8961.792,44808.96,85,0.0,0.0,buy_signal,buy
2015-06-15,BUY,6,8786.757,52720.542,86,0.0,0.0,buy_signal,buy
2015-06-16,SELL,6,8868.226,53209.356,86,484.70835616438205,386.23985360958784,take_profit,take_profit
2015-06-16,BUY,7,8871.774,62102.418,87,0.0,0.0,buy_signal,buy
2015-06-17,BUY,7,8851.77,61962.39,88,0.0,0.0,buy_signal,buy
2015-06-18,BUY,8,8756.751,70054.008,89,0.0,0.0,buy_signal,buy
2015-06-19,BUY,19,8706.741,165428.079,90,0.0,0.0,buy_signal,buy
2015-06-22,BUY,12,8726.744999999999,104720.93999999999,91,0.0,0.0,buy_signal,buy
2015-06-23,SELL,8,9048.19,72385.52,89,2315.3962739726053,1845.0235209150705,take_profit,take_profit
2015-06-23,SELL,19,9048.19,171915.61000000002,90,6461.769082191798,5149.0606931445345,take_profit,take_profit
2015-06-23,SELL,12,9048.19,108578.28,91,3849.1056986301483,3067.1598759534336,take_profit,take_profit
2015-06-23,BUY,4,9051.81,36207.24,92,0.0,0.0,buy_signal,buy
2015-06-24,SELL,2,9343.131,18686.262,78,672.2178630136993,535.6568041424663,take_profit,take_profit
2015-06-24,SELL,3,9343.131,28029.392999999996,79,725.3444794520533,577.9907484513686,take_profit,take_profit
2015-06-24,SELL,5,9343.131,46715.655,80,1787.4821917808222,1424.3551845205482,take_profit,take_profit
2015-06-24,SELL,5,9343.131,46715.655,81,1240.8261643835685,988.7523290890466,take_profit,take_profit
2015-06-24,SELL,6,9343.131,56058.78599999999,82,2693.3715616438317,2146.213128895887,take_profit,take_profit
2015-06-24,SELL,5,9343.131,46715.655,85,1879.4774657534244,1497.6616185856162,take_profit,take_profit
2015-06-24,SELL,7,9343.131,65401.916999999994,87,3270.9823424657498,2606.4822795938326,take_profit,take_profit
2015-06-24,SELL,7,9343.131,65401.916999999994,88,3415.7385068493095,2721.8312291828724,take_profit,take_profit
2015-06-24,SELL,4,9343.131,37372.524,92,1162.4410410958901,926.2911435972601,take_profit,take_profit
2015-06-25,SELL,1,9263.147,9263.147,77,109.68327397260407,87.40111686506955,take_profit,take_profit
2015-06-29,BUY,1,8801.76,8801.76,93,0.0,0.0,buy_signal,buy
2015-06-30,BUY,18,8731.746,157171.42799999999,94,0.0,0.0,buy_signal,buy
2015-07-01,BUY,16,8821.764,141148.224,95,0.0,0.0,buy_signal,buy
