label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
dca48|trail25|monthly|1shot,dca,monthly,False,trail25,7437021.13,-0.256298,-0.012562,0.256716,2568608.68,-0.0489,-0.0987,-0.32,24.6534,0.005287,0.9993,0.0212,5625000.0,27,1,True
dca48|trail25|monthly|rot,dca,monthly,True,trail25,7437021.13,-0.256298,-0.012562,0.256716,2568608.68,-0.0489,-0.0987,-0.32,24.6534,0.005287,0.9993,0.0212,5625000.0,27,1,True
dca48|trail25|daily|rot,dca,daily,True,trail25,7429470.72,-0.257053,-0.012604,0.25723,2572912.07,-0.049,-0.1049,-0.3383,24.6826,0.005097,0.9995,0.0203,5466269.84,551,1,True
trend200|trail35|monthly|1shot,trend,monthly,False,trail35,6644876.75,-0.335512,-0.017298,0.351766,3605855.99,-0.0492,-0.1844,-0.2673,26.6187,0.009965,0.997,0.0793,4305555.56,54,1,True
trend200|trail35|monthly|rot,trend,monthly,True,trail35,6644876.75,-0.335512,-0.017298,0.351766,3605855.99,-0.0492,-0.1844,-0.2673,26.6187,0.009965,0.997,0.0793,4305555.56,54,1,True
lump|trail25|monthly|1shot,lump,monthly,False,trail25,7308475.98,-0.269152,-0.013296,0.269152,2691524.02,-0.0494,-0.0253,-0.4095,26.8439,7.7e-05,0.9998,0.0059,10000000.0,1,1,True
lump|trail25|monthly|rot,lump,monthly,True,trail25,7308475.98,-0.269152,-0.013296,0.269152,2691524.02,-0.0494,-0.0253,-0.4095,26.8439,7.7e-05,0.9998,0.0059,10000000.0,1,1,True
dca96|trail25|monthly|1shot,dca,monthly,False,trail25,7204443.65,-0.279556,-0.0139,0.279758,2798371.25,-0.0497,-0.104,-0.2215,25.3904,0.00922,0.9993,0.0559,6458333.33,62,1,True
dca96|trail25|monthly|rot,dca,monthly,True,trail25,7204443.65,-0.279556,-0.0139,0.279758,2798371.25,-0.0497,-0.104,-0.2215,25.3904,0.00922,0.9993,0.0559,6458333.33,62,1,True
va48_0|trail35|monthly|1shot,value_avg,monthly,False,trail35,6437673.0,-0.356233,-0.018626,0.362824,3665767.26,-0.0513,-0.0943,-0.2987,34.7091,0.007927,0.9992,0.0308,9395660.33,18,1,True
va48_0|trail35|monthly|rot,value_avg,monthly,True,trail35,6437673.0,-0.356233,-0.018626,0.362824,3665767.26,-0.0513,-0.0943,-0.2987,34.7091,0.007927,0.9992,0.0308,9395660.33,18,1,True
va96_6|trail35|monthly|1shot,value_avg,monthly,False,trail35,6520092.32,-0.347991,-0.018093,0.352697,3552605.86,-0.0513,-0.123,-0.3747,33.5123,0.006451,0.9992,0.0223,6657401.17,20,1,True
va96_6|trail35|monthly|rot,value_avg,monthly,True,trail35,6520092.32,-0.347991,-0.018093,0.352697,3552605.86,-0.0513,-0.123,-0.3747,33.5123,0.006451,0.9992,0.0223,6657401.17,20,1,True
dca24|trail35|monthly|1shot,dca,monthly,False,trail35,6483844.09,-0.351616,-0.018326,0.352345,3527415.52,-0.052,-0.072,-0.2482,34.0746,0.000454,0.9993,0.0372,10000000.0,24,1,True
dca24|trail35|monthly|rot,dca,monthly,True,trail35,6483844.09,-0.351616,-0.018326,0.352345,3527415.52,-0.052,-0.072,-0.2482,34.0746,0.000454,0.9993,0.0372,10000000.0,24,1,True
dca48|trail35|monthly|1shot,dca,monthly,False,trail35,6455113.31,-0.354489,-0.018513,0.354852,3550516.5,-0.0522,-0.1355,-0.4478,33.9356,0.005922,0.9993,0.0224,5833333.33,28,1,True
dca48|trail35|monthly|rot,dca,monthly,True,trail35,6455113.31,-0.354489,-0.018513,0.354852,3550516.5,-0.0522,-0.1355,-0.4478,33.9356,0.005922,0.9993,0.0224,5833333.33,28,1,True
lump|trail35|monthly|1shot,lump,monthly,False,trail35,6383476.9,-0.361652,-0.01898,0.361652,3616523.1,-0.0525,-0.0336,-0.4386,36.0431,0.000123,0.9998,0.0085,10000000.0,1,1,True
lump|trail35|monthly|rot,lump,monthly,True,trail35,6383476.9,-0.361652,-0.01898,0.361652,3616523.1,-0.0525,-0.0336,-0.4386,36.0431,0.000123,0.9998,0.0085,10000000.0,1,1,True
dca96|trail35|monthly|1shot,dca,monthly,False,trail35,6379485.11,-0.362051,-0.019006,0.362231,3623329.79,-0.0525,-0.1308,-0.2758,32.4924,0.010486,0.9993,0.0621,6875000.0,66,1,True
dca96|trail35|monthly|rot,dca,monthly,True,trail35,6379485.11,-0.362051,-0.019006,0.362231,3623329.79,-0.0525,-0.1308,-0.2758,32.4924,0.010486,0.9993,0.0621,6875000.0,66,1,True
mom252|momexit|monthly|rot,momentum,monthly,True,momexit,3131837.92,-0.686816,-0.048354,0.917922,9179216.68,-0.0527,-0.0313,-0.052,82.3705,0.045844,0.9998,0.3822,55823578.56,32,31,False
dca96|hold|monthly|1shot,dca,monthly,False,hold,2880130.17,-0.711987,-0.051751,0.942125,10288577.97,-0.0549,0.0912,0.092,62.9523,0.063854,0.9966,0.8153,10000000.0,96,0,False
dca96|tp50|monthly|1shot,dca,monthly,False,tp50,2880130.17,-0.711987,-0.051751,0.942125,10288577.97,-0.0549,0.0912,0.092,62.9523,0.063854,0.9966,0.8153,10000000.0,96,0,False
dca96|tp50|monthly|rot,dca,monthly,True,tp50,2880130.17,-0.711987,-0.051751,0.942125,10288577.97,-0.0549,0.0912,0.092,62.9523,0.063854,0.9966,0.8153,10000000.0,96,0,False
dca96|tp100|monthly|1shot,dca,monthly,False,tp100,2880130.17,-0.711987,-0.051751,0.942125,10288577.97,-0.0549,0.0912,0.092,62.9523,0.063854,0.9966,0.8153,10000000.0,96,0,False
dca96|tp100|monthly|rot,dca,monthly,True,tp100,2880130.17,-0.711987,-0.051751,0.942125,10288577.97,-0.0549,0.0912,0.092,62.9523,0.063854,0.9966,0.8153,10000000.0,96,0,False
lump|maexit200|monthly|1shot,lump,monthly,False,maexit200,3678729.3,-0.632127,-0.041792,0.755018,7550182.89,-0.0554,-0.0552,-0.2824,62.6309,0.000576,0.9998,0.0337,10000000.0,1,1,True
lump|maexit200|monthly|rot,lump,monthly,True,maexit200,3678729.3,-0.632127,-0.041792,0.755018,7550182.89,-0.0554,-0.0552,-0.2824,62.6309,0.000576,0.9998,0.0337,10000000.0,1,1,True
lump|maexit200b|monthly|1shot,lump,monthly,False,maexit200b,3678729.3,-0.632127,-0.041792,0.755018,7550182.89,-0.0554,-0.0552,-0.2824,62.6309,0.000576,0.9998,0.0337,10000000.0,1,1,True
lump|maexit200b|monthly|rot,lump,monthly,True,maexit200b,3678729.3,-0.632127,-0.041792,0.755018,7550182.89,-0.0554,-0.0552,-0.2824,62.6309,0.000576,0.9998,0.0337,10000000.0,1,1,True
va96_6|hold|monthly|1shot,value_avg,monthly,False,hold,2765921.02,-0.723408,-0.053388,0.946036,10640742.24,-0.0564,0.104,0.1045,64.6297,0.065295,0.9973,0.8939,10000000.0,27,0,False
va96_6|tp50|monthly|1shot,value_avg,monthly,False,tp50,2765921.02,-0.723408,-0.053388,0.946036,10640742.24,-0.0564,0.104,0.1045,64.6297,0.065295,0.9973,0.8939,10000000.0,27,0,False
va96_6|tp50|monthly|rot,value_avg,monthly,True,tp50,2765921.02,-0.723408,-0.053388,0.946036,10640742.24,-0.0564,0.104,0.1045,64.6297,0.065295,0.9973,0.8939,10000000.0,27,0,False
va96_6|tp100|monthly|1shot,value_avg,monthly,False,tp100,2765921.02,-0.723408,-0.053388,0.946036,10640742.24,-0.0564,0.104,0.1045,64.6297,0.065295,0.9973,0.8939,10000000.0,27,0,False
va96_6|tp100|monthly|rot,value_avg,monthly,True,tp100,2765921.02,-0.723408,-0.053388,0.946036,10640742.24,-0.0564,0.104,0.1045,64.6297,0.065295,0.9973,0.8939,10000000.0,27,0,False
dca48|hold|daily|1shot,dca,daily,False,hold,2320382.11,-0.767962,-0.060459,0.949092,9493184.42,-0.0637,0.0883,0.0888,66.2826,0.065518,0.9995,0.9016,10000000.0,1008,0,False
dca48|hold|monthly|1shot,dca,monthly,False,hold,2253499.58,-0.77465,-0.061632,0.950576,9511108.54,-0.0648,0.0864,0.0869,66.9514,0.065611,0.9993,0.9056,10000000.0,48,0,False
dca48|tp50|monthly|1shot,dca,monthly,False,tp50,2253499.58,-0.77465,-0.061632,0.950576,9511108.54,-0.0648,0.0864,0.0869,66.9514,0.065611,0.9993,0.9056,10000000.0,48,0,False
dca48|tp50|monthly|rot,dca,monthly,True,tp50,2253499.58,-0.77465,-0.061632,0.950576,9511108.54,-0.0648,0.0864,0.0869,66.9514,0.065611,0.9993,0.9056,10000000.0,48,0,False
dca48|tp100|monthly|1shot,dca,monthly,False,tp100,2253499.58,-0.77465,-0.061632,0.950576,9511108.54,-0.0648,0.0864,0.0869,66.9514,0.065611,0.9993,0.9056,10000000.0,48,0,False
dca48|tp100|monthly|rot,dca,monthly,True,tp100,2253499.58,-0.77465,-0.061632,0.950576,9511108.54,-0.0648,0.0864,0.0869,66.9514,0.065611,0.9993,0.9056,10000000.0,48,0,False
va48_0|hold|monthly|1shot,value_avg,monthly,False,hold,1922078.9,-0.807792,-0.067982,0.958253,9681647.9,-0.0709,0.0832,0.0833,70.7045,0.066962,0.9992,0.9371,10000000.0,19,0,False
va48_0|tp50|monthly|1shot,value_avg,monthly,False,tp50,1922078.9,-0.807792,-0.067982,0.958253,9681647.9,-0.0709,0.0832,0.0833,70.7045,0.066962,0.9992,0.9371,10000000.0,19,0,False
va48_0|tp50|monthly|rot,value_avg,monthly,True,tp50,1922078.9,-0.807792,-0.067982,0.958253,9681647.9,-0.0709,0.0832,0.0833,70.7045,0.066962,0.9992,0.9371,10000000.0,19,0,False
va48_0|tp100|monthly|1shot,value_avg,monthly,False,tp100,1922078.9,-0.807792,-0.067982,0.958253,9681647.9,-0.0709,0.0832,0.0833,70.7045,0.066962,0.9992,0.9371,10000000.0,19,0,False
va48_0|tp100|monthly|rot,value_avg,monthly,True,tp100,1922078.9,-0.807792,-0.067982,0.958253,9681647.9,-0.0709,0.0832,0.0833,70.7045,0.066962,0.9992,0.9371,10000000.0,19,0,False
dca24|hold|monthly|1shot,dca,monthly,False,hold,1322396.84,-0.86776,-0.082744,0.971013,9721065.03,-0.0852,0.054,0.0542,77.6934,0.06767,0.9993,0.9562,10000000.0,24,0,False
dca24|tp50|monthly|1shot,dca,monthly,False,tp50,1322396.84,-0.86776,-0.082744,0.971013,9721065.03,-0.0852,0.054,0.0542,77.6934,0.06767,0.9993,0.9562,10000000.0,24,0,False
dca24|tp50|monthly|rot,dca,monthly,True,tp50,1322396.84,-0.86776,-0.082744,0.971013,9721065.03,-0.0852,0.054,0.0542,77.6934,0.06767,0.9993,0.9562,10000000.0,24,0,False
dca24|tp100|monthly|1shot,dca,monthly,False,tp100,1322396.84,-0.86776,-0.082744,0.971013,9721065.03,-0.0852,0.054,0.0542,77.6934,0.06767,0.9993,0.9562,10000000.0,24,0,False
dca24|tp100|monthly|rot,dca,monthly,True,tp100,1322396.84,-0.86776,-0.082744,0.971013,9721065.03,-0.0852,0.054,0.0542,77.6934,0.06767,0.9993,0.9562,10000000.0,24,0,False
dca96|glide12|monthly|1shot,dca,monthly,False,glide12,1226071.85,-0.877393,-0.0857,0.942125,10288577.97,-0.091,-0.0073,-0.0075,63.3754,0.06226,0.9966,0.7735,10000000.0,96,13,True
va96_6|glide12|monthly|1shot,value_avg,monthly,False,glide12,1177453.0,-0.882255,-0.087278,0.946036,10640742.24,-0.0923,0.0099,0.0102,65.019,0.063789,0.9973,0.8522,10000000.0,27,12,True
dipB|hold|monthly|1shot,dip,monthly,False,hold,903806.17,-0.909619,-0.097526,0.983894,12116114.98,-0.0991,0.0359,0.036,86.246,0.069521,0.9914,0.9911,10000000.0,255,0,False
dipB|tp50|monthly|1shot,dip,monthly,False,tp50,903806.17,-0.909619,-0.097526,0.983894,12116114.98,-0.0991,0.0359,0.036,86.246,0.069521,0.9914,0.9911,10000000.0,255,0,False
dipB|tp50|monthly|rot,dip,monthly,True,tp50,903806.17,-0.909619,-0.097526,0.983894,12116114.98,-0.0991,0.0359,0.036,86.246,0.069521,0.9914,0.9911,10000000.0,255,0,False
dipB|tp100|monthly|1shot,dip,monthly,False,tp100,903806.17,-0.909619,-0.097526,0.983894,12116114.98,-0.0991,0.0359,0.036,86.246,0.069521,0.9914,0.9911,10000000.0,255,0,False
dipB|tp100|monthly|rot,dip,monthly,True,tp100,903806.17,-0.909619,-0.097526,0.983894,12116114.98,-0.0991,0.0359,0.036,86.246,0.069521,0.9914,0.9911,10000000.0,255,0,False
dca48|glide12|monthly|1shot,dca,monthly,False,glide12,959315.11,-0.904068,-0.095227,0.950576,9511108.54,-0.1002,-0.0073,-0.0075,67.3008,0.06412,0.9993,0.8639,10000000.0,48,12,True
dipB|volx45|monthly|rot,dip,monthly,True,volx45,854093.0,-0.914591,-0.099703,0.966378,9776455.35,-0.1032,-0.1878,-0.2753,83.6044,0.043026,0.9824,0.4939,304104347.78,167,166,False
dipA|hold|monthly|1shot,dip,monthly,False,hold,793156.59,-0.920684,-0.102543,0.983894,10632784.68,-0.1042,0.0252,0.0253,86.2518,0.069653,0.9922,0.9923,10000000.0,255,0,False
dipA|tp50|monthly|1shot,dip,monthly,False,tp50,793156.59,-0.920684,-0.102543,0.983894,10632784.68,-0.1042,0.0252,0.0253,86.2518,0.069653,0.9922,0.9923,10000000.0,255,0,False
dipA|tp50|monthly|rot,dip,monthly,True,tp50,793156.59,-0.920684,-0.102543,0.983894,10632784.68,-0.1042,0.0252,0.0253,86.2518,0.069653,0.9922,0.9923,10000000.0,255,0,False
dipA|tp100|monthly|1shot,dip,monthly,False,tp100,793156.59,-0.920684,-0.102543,0.983894,10632784.68,-0.1042,0.0252,0.0253,86.2518,0.069653,0.9922,0.9923,10000000.0,255,0,False
dipA|tp100|monthly|rot,dip,monthly,True,tp100,793156.59,-0.920684,-0.102543,0.983894,10632784.68,-0.1042,0.0252,0.0253,86.2518,0.069653,0.9922,0.9923,10000000.0,255,0,False
va48_0|glide12|monthly|1shot,value_avg,monthly,False,glide12,818229.28,-0.918177,-0.10135,0.958253,9681647.9,-0.1058,-0.0081,-0.0083,70.9909,0.065536,0.9992,0.8954,10000000.0,19,12,True
dipA|volx45|monthly|rot,dip,monthly,True,volx45,744951.81,-0.925505,-0.104942,0.970843,9878216.2,-0.1081,-0.201,-0.2948,85.4003,0.043384,0.9824,0.4967,278651675.29,167,166,False
lump|volx45|monthly|rot,lump,monthly,True,volx45,563155.0,-0.943684,-0.115569,0.977573,9775727.27,-0.1182,-0.2293,-0.336,88.3177,0.043848,0.9998,0.5028,223169853.47,168,167,False
dca24|glide12|monthly|1shot,dca,monthly,False,glide12,562944.54,-0.943706,-0.115583,0.971013,9721065.03,-0.119,-0.0363,-0.0371,77.8817,0.066268,0.9993,0.9145,10000000.0,24,12,True
lump|hold|monthly|1shot,lump,monthly,False,hold,513182.06,-0.948682,-0.11907,0.988738,9887384.29,-0.1204,-0.0099,-0.0099,89.9652,0.070251,0.9998,1.0,10000000.0,1,0,False
lump|tp50|monthly|1shot,lump,monthly,False,tp50,513182.06,-0.948682,-0.11907,0.988738,9887384.29,-0.1204,-0.0099,-0.0099,89.9652,0.070251,0.9998,1.0,10000000.0,1,0,False
lump|tp50|monthly|rot,lump,monthly,True,tp50,513182.06,-0.948682,-0.11907,0.988738,9887384.29,-0.1204,-0.0099,-0.0099,89.9652,0.070251,0.9998,1.0,10000000.0,1,0,False
lump|tp100|monthly|1shot,lump,monthly,False,tp100,513182.06,-0.948682,-0.11907,0.988738,9887384.29,-0.1204,-0.0099,-0.0099,89.9652,0.070251,0.9998,1.0,10000000.0,1,0,False
lump|tp100|monthly|rot,lump,monthly,True,tp100,513182.06,-0.948682,-0.11907,0.988738,9887384.29,-0.1204,-0.0099,-0.0099,89.9652,0.070251,0.9998,1.0,10000000.0,1,0,False
dipB|glide12|monthly|1shot,dip,monthly,False,glide12,384750.42,-0.961525,-0.129836,0.983894,12116114.98,-0.132,-0.0513,-0.0524,86.344,0.068187,0.9914,0.9494,10000000.0,243,13,True
dipA|glide12|monthly|1shot,dip,monthly,False,glide12,337646.88,-0.966235,-0.134674,0.983894,10632784.68,-0.1369,-0.0619,-0.0633,86.3497,0.068324,0.9922,0.9505,10000000.0,243,13,True
lump|glide12|monthly|1shot,lump,monthly,False,glide12,218461.68,-0.978154,-0.150609,0.988738,9887384.29,-0.1523,-0.0967,-0.0989,90.0317,0.068937,0.9998,0.9583,10000000.0,1,12,True
