label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
lump|maexit200b|monthly|1shot,lump,monthly,False,maexit200b,6239088.04,-0.376091,-0.036558,0.504809,6043441.48,-0.0724,-0.0668,-0.2776,46.9587,0.000763,0.9959,0.0623,10000000.0,1,1,True
lump|maexit200b|monthly|rot,lump,monthly,True,maexit200b,6239088.04,-0.376091,-0.036558,0.504809,6043441.48,-0.0724,-0.0668,-0.2776,46.9587,0.000763,0.9959,0.0623,10000000.0,1,1,True
dipB|maexit200|monthly|1shot,dip,monthly,False,maexit200,8315827.74,-0.168417,-0.014454,0.19906,2005077.99,-0.0726,-0.0566,-0.2869,16.9774,0.000262,0.9737,0.0215,6666666.67,2,1,True
dipB|maexit200|monthly|rot,dip,monthly,True,maexit200,8315827.74,-0.168417,-0.014454,0.19906,2005077.99,-0.0726,-0.0566,-0.2869,16.9774,0.000262,0.9737,0.0215,6666666.67,2,1,True
dipB|maexit200b|monthly|1shot,dip,monthly,False,maexit200b,8315827.74,-0.168417,-0.014454,0.19906,2005077.99,-0.0726,-0.0566,-0.2869,16.9774,0.000262,0.9737,0.0215,6666666.67,2,1,True
dipB|maexit200b|monthly|rot,dip,monthly,True,maexit200b,8315827.74,-0.168417,-0.014454,0.19906,2005077.99,-0.0726,-0.0566,-0.2869,16.9774,0.000262,0.9737,0.0215,6666666.67,2,1,True
trend200|glide12|monthly|1shot,trend,monthly,False,glide12,5073272.21,-0.492673,-0.052164,0.71109,11877661.72,-0.0734,-0.1176,-0.13,37.4571,0.036349,0.9734,0.3843,8782051.28,70,13,True
trend100|glide12|monthly|1shot,trend,monthly,False,glide12,4964812.54,-0.503519,-0.05378,0.723659,12339312.15,-0.0743,-0.1078,-0.1189,38.3863,0.038249,0.9721,0.3983,8974358.97,66,13,True
dca24|trail15|monthly|1shot,dca,monthly,False,trail15,8579313.71,-0.142069,-0.012024,0.157201,1600234.13,-0.0765,-0.1144,-0.4874,15.3082,0.000167,0.9959,0.0128,4166666.67,10,1,True
dca24|trail15|monthly|rot,dca,monthly,True,trail15,8579313.71,-0.142069,-0.012024,0.157201,1600234.13,-0.0765,-0.1144,-0.4874,15.3082,0.000167,0.9959,0.0128,4166666.67,10,1,True
dipA|maexit200|monthly|1shot,dip,monthly,False,maexit200,7225229.58,-0.277477,-0.025332,0.315302,3161474.57,-0.0803,-0.0582,-0.2968,27.219,0.000431,0.974,0.0347,10000000.0,2,1,True
dipA|maexit200|monthly|rot,dip,monthly,True,maexit200,7225229.58,-0.277477,-0.025332,0.315302,3161474.57,-0.0803,-0.0582,-0.2968,27.219,0.000431,0.974,0.0347,10000000.0,2,1,True
dipA|maexit200b|monthly|1shot,dip,monthly,False,maexit200b,7225229.58,-0.277477,-0.025332,0.315302,3161474.57,-0.0803,-0.0582,-0.2968,27.219,0.000431,0.974,0.0347,10000000.0,2,1,True
