date,side,shares,price,value,lot_id,realized_pnl_before_tax,realized_pnl_after_tax,reason,event_type
2021-02-01,BUY,1,14597.919,14597.919,610,0.0,0.0,buy_signal,buy
2021-02-02,SELL,1,15221.955,15221.955,610,622.8795616438357,496.34157869589046,take_profit,take_profit
2021-02-25,BUY,1,17353.47,17353.47,611,0.0,0.0,buy_signal,buy
2021-03-01,BUY,2,16628.325,33256.65,612,0.0,0.0,buy_signal,buy
2021-03-02,BUY,1,17028.405,17028.405,613,0.0,0.0,buy_signal,buy
2021-03-03,BUY,1,16578.315,16578.315,614,0.0,0.0,buy_signal,buy
2021-03-04,BUY,1,16153.23,16153.23,615,0.0,0.0,buy_signal,buy
2021-03-05,BUY,2,15678.135,31356.27,616,0.0,0.0,buy_signal,buy
2021-03-08,BUY,2,16253.25,32506.5,617,0.0,0.0,buy_signal,buy
2021-03-09,BUY,2,15728.145,31456.29,618,0.0,0.0,buy_signal,buy
2021-03-10,BUY,2,16178.234999999999,32356.469999999998,619,0.0,0.0,buy_signal,buy
2021-03-11,BUY,2,16028.205,32056.41,620,0.0,0.0,buy_signal,buy
2021-03-12,SELL,2,16346.73,32693.46,616,1324.958219178081,1055.7929569520538,take_profit,take_profit
2021-03-12,SELL,2,16346.73,32693.46,618,1229.7710958904092,979.9430977602726,take_profit,take_profit
2021-03-12,BUY,1,16353.27,16353.27,621,0.0,0.0,buy_signal,buy
2021-03-15,SELL,1,16896.62,16896.62,615,734.7675342465748,585.4995096643831,take_profit,take_profit
2021-03-15,SELL,2,16896.62,33793.24,617,1274.3624657534226,1015.4757308356147,take_profit,take_profit
2021-03-15,SELL,2,16896.62,33793.24,619,1429.248356164384,1138.8965526095894,take_profit,take_profit
2021-03-15,SELL,2,16896.62,33793.24,620,1731.766986301368,1379.958523034245,take_profit,take_profit
2021-03-15,BUY,1,16903.38,16903.38,622,0.0,0.0,buy_signal,buy
2021-03-16,SELL,1,16846.63,16846.63,621,490.7805479452061,391.07847963013745,take_profit,take_profit
2021-03-16,BUY,1,16853.37,16853.37,623,0.0,0.0,buy_signal,buy
2021-03-17,SELL,1,16896.62,16896.62,614,305.81047945205506,243.68508055137008,take_profit,take_profit
2021-03-18,BUY,1,17278.454999999998,17278.454999999998,624,0.0,0.0,buy_signal,buy
2021-03-19,SELL,2,17021.595,34043.19,612,751.1832876712338,598.5804027808226,take_profit,take_profit
2021-03-19,SELL,1,17021.595,17021.595,622,112.97938356164398,90.02762179109601,take_profit,take_profit
2021-03-19,SELL,1,17021.595,17021.595,623,164.28198630137206,130.90810078424832,take_profit,take_profit
2021-03-22,BUY,1,16403.28,16403.28,625,0.0,0.0,buy_signal,buy
2021-03-23,BUY,2,16403.28,32806.56,626,0.0,0.0,buy_signal,buy
2021-03-24,BUY,2,15678.135,31356.27,627,0.0,0.0,buy_signal,buy
2021-03-25,BUY,38,15353.07,583416.66,628,0.0,0.0,buy_signal,buy
2021-03-26,BUY,36,16053.21,577915.5599999999,629,0.0,0.0,buy_signal,buy
2021-03-29,SELL,38,16521.695,627824.41,628,44315.05082191781,35312.44824744521,take_profit,take_profit
2021-03-29,BUY,35,16528.305,578490.675,630,0.0,0.0,buy_signal,buy
2021-03-30,BUY,33,16578.315,547084.3949999999,631,0.0,0.0,buy_signal,buy
2021-03-31,SELL,2,16446.71,32893.42,627,1524.8721917808198,1215.094406020546,take_profit,take_profit
2021-03-31,BUY,18,16453.29,296159.22000000003,632,0.0,0.0,buy_signal,buy
2021-04-01,BUY,6,16628.325,99769.95000000001,633,0.0,0.0,buy_signal,buy
2021-04-02,BUY,3,17003.399999999998,51010.2,634,0.0,0.0,buy_signal,buy
2021-04-05,SELL,36,17371.525,625374.9,629,47185.523013698716,37599.78401346582,take_profit,take_profit
2021-04-06,SELL,1,17496.5,17496.5,625,1079.4482191780833,860.1583134520556,take_profit,take_profit
2021-04-06,SELL,2,17496.5,34993.0,626,2161.374246575345,1722.2910683835635,take_profit,take_profit
2021-04-06,SELL,35,17496.5,612377.5,630,33617.459246575294,26788.072400633522,take_profit,take_profit
2021-04-06,SELL,33,17496.5,577384.5,631,30087.45842465763,23975.19124568843,take_profit,take_profit
2021-04-07,BUY,20,16978.395,339567.9,635,0.0,0.0,buy_signal,buy
2021-04-08,BUY,2,16878.375,33756.75,636,0.0,0.0,buy_signal,buy
2021-04-09,BUY,16,17128.425,274054.8,637,0.0,0.0,buy_signal,buy
2021-04-12,BUY,33,17103.42,564412.86,638,0.0,0.0,buy_signal,buy
2021-04-13,BUY,35,16828.364999999998,588992.7749999999,639,0.0,0.0,buy_signal,buy
2021-04-14,BUY,32,16953.39,542508.48,640,0.0,0.0,buy_signal,buy
2021-04-15,BUY,35,16753.35,586367.25,641,0.0,0.0,buy_signal,buy
2021-04-16,BUY,34,17028.405,578965.77,642,0.0,0.0,buy_signal,buy
2021-04-19,BUY,34,16903.38,574714.92,643,0.0,0.0,buy_signal,buy
2021-04-20,BUY,32,16528.305,528905.76,644,0.0,0.0,buy_signal,buy
2021-04-21,BUY,37,15653.13,579165.8099999999,645,0.0,0.0,buy_signal,buy
2021-04-22,BUY,36,15953.19,574314.84,646,0.0,0.0,buy_signal,buy
2021-04-23,SELL,37,15946.81,590031.97,645,10775.758356164417,8586.663046109616,take_profit,take_profit
2021-04-23,BUY,36,15953.19,574314.84,647,0.0,0.0,buy_signal,buy
2021-04-26,BUY,36,16153.23,581516.28,648,0.0,0.0,buy_signal,buy
2021-04-27,BUY,35,16516.051305970148,578061.7957089551,649,0.0,0.0,buy_signal,buy
2021-04-28,BUY,36,16112.267657992565,580041.6356877324,650,0.0,0.0,buy_signal,buy
2021-04-30,BUY,30,16083.216,482496.48,651,0.0,0.0,buy_signal,buy
2021-05-06,BUY,36,16113.222,580075.992,652,0.0,0.0,buy_signal,buy
2021-05-07,BUY,22,16473.293999999998,362412.46799999994,653,0.0,0.0,buy_signal,buy
2021-05-10,BUY,26,16523.304,429605.904,654,0.0,0.0,buy_signal,buy
2021-05-11,SELL,36,16356.728000000001,588842.208,646,14122.221041095907,11253.291836597273,take_profit,take_profit
2021-05-11,SELL,36,16356.728000000001,588842.208,647,14167.235835616455,11289.161875610973,take_profit,take_profit
2021-05-11,SELL,30,16356.728000000001,490701.84,651,8054.551232876756,6418.269149917844,take_profit,take_profit
2021-05-11,BUY,1,16363.271999999999,16363.271999999999,655,0.0,0.0,buy_signal,buy
2021-05-12,BUY,37,15733.145999999999,582126.402,656,0.0,0.0,buy_signal,buy
2021-05-13,BUY,40,14742.948,589717.92,657,0.0,0.0,buy_signal,buy
2021-05-14,BUY,39,14822.964,578095.596,658,0.0,0.0,buy_signal,buy
2021-05-17,BUY,38,15303.06,581516.28,659,0.0,0.0,buy_signal,buy
2021-05-18,BUY,28,14912.982,417563.496,660,0.0,0.0,buy_signal,buy
2021-05-19,SELL,40,14807.038,592281.52,657,2380.9632876712094,1897.2705957808032,take_profit,take_profit
2021-05-19,BUY,14,14812.962,207381.468,661,0.0,0.0,buy_signal,buy
2021-05-20,BUY,16,14812.962,237007.392,662,0.0,0.0,buy_signal,buy
2021-05-26,SELL,39,15356.928,598920.192,658,20461.752821917828,16304.947736145221,take_profit,take_profit
2021-05-26,BUY,15,15363.072,230446.08000000002,663,0.0,0.0,buy_signal,buy
2021-05-27,SELL,28,15516.896,434473.088,660,16679.56854794521,13291.114197430143,take_profit,take_profit
2021-05-27,SELL,14,15516.896,217236.544,661,9756.571232876713,7774.523786917809,take_profit,take_profit
2021-05-27,SELL,16,15516.896,248270.336,662,11168.765808219196,8899.831034279467,take_profit,take_profit
2021-05-31,SELL,38,16016.796,608638.248,659,26674.388383561636,21255.48638344109,take_profit,take_profit
2021-05-31,SELL,15,16016.796,240251.94,663,9751.432602739713,7770.429069493141,take_profit,take_profit
2021-06-16,SELL,37,16326.734,604089.158,656,20855.76871232882,16618.91929841922,take_profit,take_profit
2021-06-22,BUY,22,15573.114,342608.508,664,0.0,0.0,buy_signal,buy
2021-06-23,BUY,2,15823.163999999999,31646.327999999998,665,0.0,0.0,buy_signal,buy
2021-06-24,BUY,2,15733.145999999999,31466.291999999998,666,0.0,0.0,buy_signal,buy
2021-06-25,BUY,1,16053.21,16053.21,667,0.0,0.0,buy_signal,buy
2021-06-30,BUY,4,15833.166,63332.664,668,0.0,0.0,buy_signal,buy
2021-07-01,BUY,5,15783.155999999999,78915.78,669,0.0,0.0,buy_signal,buy
2021-07-02,BUY,11,15623.124,171854.364,670,0.0,0.0,buy_signal,buy
2021-07-05,BUY,9,15653.13,140878.16999999998,671,0.0,0.0,buy_signal,buy
2021-07-06,BUY,19,15623.124,296839.35599999997,672,0.0,0.0,buy_signal,buy
2021-07-07,BUY,15,15053.01,225795.15,673,0.0,0.0,buy_signal,buy
2021-07-08,BUY,22,15203.039999999999,334466.88,674,0.0,0.0,buy_signal,buy
2021-07-09,BUY,23,14622.923999999999,336327.252,675,0.0,0.0,buy_signal,buy
2021-07-12,BUY,22,15443.088,339747.936,676,0.0,0.0,buy_signal,buy
2021-07-13,SELL,23,15626.874,359418.102,675,23037.37153424661,18357.32950706441,take_profit,take_profit
2021-07-13,BUY,9,15633.126,140698.134,677,0.0,0.0,buy_signal,buy
2021-07-14,SELL,15,15406.918,231103.77,673,5220.903287671228,4160.276784780818,take_profit,take_profit
2021-07-14,BUY,2,15413.082,30826.164,678,0.0,0.0,buy_signal,buy
2021-07-15,BUY,3,15433.086,46299.258,679,0.0,0.0,buy_signal,buy
2021-07-16,BUY,20,14842.967999999999,296859.36,680,0.0,0.0,buy_signal,buy
2021-07-19,BUY,23,14502.9,333566.7,681,0.0,0.0,buy_signal,buy
2021-07-20,BUY,20,14202.84,284056.8,682,0.0,0.0,buy_signal,buy
2021-07-21,BUY,11,14612.922,160742.142,683,0.0,0.0,buy_signal,buy
2021-07-27,SELL,20,14747.050000000001,294941.0,682,10817.813150684944,8620.174409123298,take_profit,take_profit
2021-08-12,SELL,23,15036.992,345850.816,681,11899.586246575322,9482.185300583546,take_profit,take_profit
2021-08-12,SELL,11,15036.992,165406.912,683,4505.07410958906,3589.8683042260423,take_profit,take_profit
2021-09-02,SELL,20,15356.928,307138.56,680,9587.945205479464,7640.154136986311,take_profit,take_profit
2021-09-06,SELL,22,16496.7,362927.4,664,19032.785260274024,15166.274934649357,take_profit,take_profit
2021-09-06,SELL,2,16496.7,32993.4,666,1415.0374246575382,1127.5725718383592,take_profit,take_profit
2021-09-06,SELL,11,16496.7,181463.7,670,9072.968767123299,7229.7951620822005,take_profit,take_profit
2021-09-06,SELL,9,16496.7,148470.30000000002,671,7164.123534246609,5708.73183826441,take_profit,take_profit
2021-09-06,SELL,19,16496.7,313437.3,672,15716.995726027415,12524.088044284945,take_profit,take_profit
2021-09-06,SELL,22,16496.7,362927.4,674,27492.488657534264,21907.38958675618,take_profit,take_profit
2021-09-06,SELL,22,16496.7,362927.4,676,22261.84339726031,17739.349911106878,take_profit,take_profit
2021-09-06,SELL,9,16496.7,148470.30000000002,677,7407.449506849342,5902.626139532898,take_profit,take_profit
2021-09-06,SELL,2,16496.7,32993.4,678,2088.5874520547954,1664.2909111698636,take_profit,take_profit
2021-09-06,SELL,3,16496.7,49490.100000000006,679,3076.4386027397304,2451.460100593154,take_profit,take_profit
2021-09-07,SELL,36,16876.624,607558.464,648,22281.432657534257,17754.95961315617,take_profit,take_profit
2021-09-07,SELL,36,16876.624,607558.464,650,23845.830394459445,19001.549949825006,take_profit,take_profit
2021-09-07,SELL,36,16876.624,607558.464,652,23900.260931506917,19044.922923271286,take_profit,take_profit
2021-09-07,SELL,2,16876.624,33753.248,665,1989.8738630137004,1585.6309877424671,take_profit,take_profit
2021-09-07,SELL,1,16876.624,16876.624,667,767.3142739726035,611.434379215069,take_profit,take_profit
2021-09-07,SELL,4,16876.624,67506.496,668,3964.0698082191802,3158.769026679454,take_profit,take_profit
2021-09-07,SELL,5,16876.624,84383.12,669,5211.170684931503,4152.521360287668,take_profit,take_profit
2021-09-08,SELL,18,16806.638,302519.484,632,4041.511890410926,3220.478749873946,take_profit,take_profit
2021-09-08,SELL,32,16806.638,537812.416,644,5364.68208219174,4274.846917194488,take_profit,take_profit
2021-09-08,SELL,35,16806.638,588232.33,649,6512.503058168097,5189.488061901247,take_profit,take_profit
2021-09-08,SELL,22,16806.638,369746.03599999996,653,5143.696438356193,4098.754506904132,take_profit,take_profit
2021-09-08,SELL,26,16806.638,436972.588,654,4811.543616438365,3834.078530758911,take_profit,take_profit
2021-09-08,SELL,1,16806.638,16806.638,655,346.3709315068493,276.00567677123286,take_profit,take_profit
2021-09-09,SELL,6,16926.614,101559.68400000001,633,1016.4230958904077,809.9367439602713,take_profit,take_profit
2021-09-09,SELL,35,16926.614,592431.49,641,2008.087123287662,1600.1442241917734,take_profit,take_profit
2021-09-13,SELL,1,17396.52,17396.52,613,209.04278082191942,166.5757398979465,take_profit,take_profit
