date,target_open,target_close,benchmark_close,buy_amount,buy_shares,sell_value,realized_pnl_before_tax,realized_pnl_after_tax,tax,interest,gross_exposure,cash,equity,unrealized_pnl,margin_ratio,maintenance_ratio,selected_params_id,events
2017-12-22,10455.0,10495.0,22902.759765625,83656.728,8,0.0,0.0,0.0,0.0,152.163123287668,1983555.0,6257747.638595001,6260308.403978563,2560.7653835616534,3.1561052776346323,2.2931463807971655,11,
2017-12-25,10500.0,10535.0,22939.1796875,10502.1,1,0.0,0.0,0.0,0.0,153.55123287675087,2001650.0,6257747.638595001,6267747.752745686,10000.114150684942,3.131290561659474,2.2760561371350474,11,
2017-12-26,10520.0,10500.0,22892.689453125,157831.56,15,21035.792,348.84397260274284,277.9763195684956,70.86765303424721,163.51232876710128,2131500.0,6258025.61491457,6260567.604763885,2541.989849315078,2.937165191069146,2.1337908808881987,11,
2017-12-27,10500.0,10535.0,22911.2109375,189037.80000000002,18,0.0,0.0,0.0,0.0,178.60432876716368,2328235.0,6258025.61491457,6268086.200435118,10060.585520547938,2.6922051255286163,1.956638936342621,11,
2017-12-28,10550.0,10420.0,22783.98046875,147729.54,14,0.0,0.0,0.0,0.0,187.84547945208033,2448700.0,6258025.61491457,6240633.814955666,-17391.799958904125,2.5485497672053192,1.849093405887515,11,
2017-12-29,10470.0,10410.0,22764.939453125,314162.81999999995,30,0.0,0.0,0.0,0.0,211.62246575346217,2758650.0,6258025.61491457,6236209.372489912,-21816.242424657503,2.2606018786326327,1.639656700946206,11,
2018-01-04,10760.0,11065.0,23506.330078125,312102.408,29,0.0,0.0,0.0,0.0,249.55364383556298,3253110.0,6258025.61491457,6418317.410846077,160291.7959315069,1.9729789065989398,1.4463382556315587,11,
2018-01-05,11200.0,11285.0,23714.529296875,0.0,0,3292141.4400000004,199323.23593150685,158830.7205520212,40492.515379485616,0.0,0.0,6416856.335466591,6416856.335466591,0.0,inf,inf,11,
2018-01-09,11525.0,11400.0,23849.990234375,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6416856.335466591,6416856.335466591,0.0,inf,inf,11,
2018-01-10,11380.0,11345.0,23788.19921875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6416856.335466591,6416856.335466591,0.0,inf,inf,11,
2018-01-11,11225.0,11250.0,23710.4296875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6416856.335466591,6416856.335466591,0.0,inf,inf,11,
2018-01-12,11305.0,11205.0,23653.8203125,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6416856.335466591,6416856.335466591,0.0,inf,inf,11,
2018-01-15,11360.0,11260.0,23714.880859375,318143.616,28,0.0,0.0,0.0,0.0,24.185863013699418,315280.0,6416856.335466591,6413968.533603577,-2887.8018630136785,20.34372156052898,14.277471275502919,11,
2018-01-16,11275.0,11490.0,23951.810546875,372149.415,33,0.0,0.0,0.0,0.0,53.766904109565075,700890.0,6416856.335466591,6427375.351699468,10519.016232876753,9.170305399848004,6.441458994895548,11,
2018-01-17,11320.0,11400.0,23868.33984375,90578.112,8,373485.288,1306.7859863013912,1041.3124131842635,265.4735731171276,31.482739726023283,410400.0,6417897.647879775,6419495.571386624,1597.9235068493413,15.64204573924616,10.978401914945103,11,
2018-01-18,11650.0,11305.0,23763.369140625,256351.26,22,0.0,0.0,0.0,0.0,50.29950684931828,655690.0,6417897.647879775,6408384.011879775,-9513.635999999982,9.773496639997216,6.854419446506387,11,
2018-01-19,11375.0,11350.0,23808.060546875,318563.7,28,0.0,0.0,0.0,0.0,74.87890410958789,976100.0,6417897.647879775,6410155.432975665,-7742.214904109584,6.567109346353513,4.606158005400627,11,
2018-01-22,11340.0,11340.0,23816.330078125,124764.948,11,0.0,0.0,0.0,0.0,84.38202739728149,1099980.0,6417897.647879775,6409186.102948268,-8711.544931506847,5.826638759748603,4.086453496442443,11,
2018-01-23,11465.0,11650.0,24124.150390625,172009.395,15,0.0,0.0,0.0,0.0,100.09424657537602,1304800.0,6417897.647879775,6441896.613701693,23998.96582191782,4.9370758841981095,3.4699781832645678,11,
2018-01-24,11540.0,11480.0,23940.779296875,11542.307999999999,1,865326.9000000001,12976.960054794643,10340.690619663108,2636.2694351315313,33.464986301376484,436240.0,6428238.338499438,6424451.47128026,-3786.86721917808,14.726873902623005,10.308939955210615,11,
2018-01-25,11290.0,11225.0,23669.490234375,350059.998,31,0.0,0.0,0.0,0.0,59.41561643834575,774525.0,6428238.338499438,6412617.057663822,-15621.280835616459,8.279419073191725,5.791004986060104,11,
2018-01-26,11295.0,11160.0,23631.880859375,451890.36,40,0.0,0.0,0.0,0.0,93.31594520548242,1216440.0,6428238.338499438,6402548.381718616,-25689.95678082192,5.263349102067193,3.6788630305956653,11,
2018-01-29,11260.0,11175.0,23629.33984375,450490.08,40,0.0,0.0,0.0,0.0,127.73178082192317,1665075.0,6428238.338499438,6400565.5699377945,-27672.768561643858,3.8440103718678102,2.686368843070821,11,
2018-01-30,11120.0,10855.0,23291.970703125,456011.184,41,0.0,0.0,0.0,0.0,158.21534246575902,2062450.0,6428238.338499438,6341771.170595328,-86467.1679041096,3.074872685687085,2.140198786245104,11,
2018-01-31,10765.0,10680.0,23098.2890625,452220.42600000004,42,0.0,0.0,0.0,0.0,190.07473972602747,2477760.0,6428238.338499438,6304670.669855602,-123567.66864383568,2.544504177101738,1.7664190281592094,11,
2018-02-01,10845.0,11030.0,23486.109375,455581.098,42,0.0,0.0,0.0,0.0,231.84153424660326,3022220.0,6428238.338499438,6393317.730321356,-34920.60817808226,2.115437569178073,1.4774495669220873,11,
2018-02-02,10900.0,10830.0,23274.529296875,283456.68,26,457708.44,5418.066164383528,4317.386023089015,1100.6801412945138,214.34498630135204,2794140.0,6432555.724522527,6338174.465193761,-94381.25932876713,2.2683811352307903,1.576299667828022,11,
2018-02-05,10435.0,10285.0,22682.080078125,459231.828,44,0.0,0.0,0.0,0.0,238.27386301365914,3106070.0,6432555.724522527,6190634.363330746,-241921.36119178083,1.9930762549880543,1.3704210072982776,11,
2018-02-06,9400.0,9300.0,21610.240234375,451290.24,48,0.0,0.0,0.0,0.0,249.69863013696158,3255000.0,6432555.724522527,5888024.424700609,-544531.2998219178,1.80891687394796,1.2146740217753267,11,
2018-02-07,9825.0,9320.0,21645.369140625,452040.39,46,0.0,0.0,0.0,0.0,283.1237260273774,3690720.0,6432555.724522527,5871420.910974582,-561134.8135479452,1.5908605667659919,1.0666962824128172,11,
2018-02-08,9390.0,9525.0,21890.859375,741958.3620000001,79,0.0,0.0,0.0,0.0,347.07534246577416,4524375.0,6432555.724522527,5962770.473632116,-469785.2508904111,1.3179213645270598,0.8902621446590308,12,
2018-02-09,8875.0,9110.0,21382.619140625,745649.1,84,0.0,0.0,0.0,0.0,390.6567671232624,5092490.0,6432555.724522527,5784845.716864993,-647710.0076575342,1.1359562251207156,0.7559296880715436,12,
2018-02-13,9310.0,8965.0,21244.6796875,744948.96,80,781883.5920000001,36175.78865753433,28826.67719175623,7349.111465778099,381.68794520545634,4975575.0,6461382.401714283,5697134.549454009,-764247.8522602742,1.1450203342234835,0.7487166273634166,12,
2018-02-14,8975.0,8885.0,21154.169921875,745073.985,83,0.0,0.0,0.0,0.0,434.85380821916624,5668630.0,6461382.401714283,5644680.71064579,-816701.6910684931,0.9957751186169833,0.6478473706305217,12,
2018-02-15,9085.0,9155.0,21464.98046875,745118.994,82,0.0,0.0,0.0,0.0,505.6569863013283,6591600.0,6461382.401714283,5822026.0596594885,-639356.3420547944,0.8832492960221325,0.5839624268166592,12,
2018-02-16,9245.0,9360.0,21720.25,739747.92,80,767181.5329999999,21992.685095890363,17524.871118660238,4467.813977230127,514.8256438356475,6711120.0,6478907.272832943,5963997.033038422,-514910.23979452066,0.8886738775403245,0.5913633186776425,12,
2018-02-19,9515.0,9740.0,22149.2109375,742318.434,78,1541121.7140000002,56080.89084931512,44688.057873276746,11392.832976038366,472.963726027403,6165420.0,6523595.33070622,6205234.516336357,-318360.81436986313,1.0064577135598802,0.6736595112687362,12,
2018-02-20,9665.0,9535.0,21925.099609375,0.0,0,2753974.095,72417.58371232892,57705.9515811693,14711.632131159622,254.54531506847707,3318180.0,6581301.282287389,6097002.4338901285,-484298.8483972603,1.8374537951196526,1.1971893063344559,12,
2018-02-21,9570.0,9595.0,21970.810546875,76575.312,8,0.0,0.0,0.0,0.0,262.0355068493227,3415820.0,6581301.282287389,6117805.086383279,-463496.1959041096,1.7910209221748452,1.1689814537883045,12,
2018-02-22,9415.0,9375.0,21736.439453125,0.0,0,0.0,0.0,0.0,0.0,256.02739726024447,3337500.0,6581301.282287389,6039229.058986019,-542072.2233013698,1.8095068341531144,1.1727934605796693,12,
2018-02-23,9430.0,9510.0,21892.779296875,745118.9940000001,79,0.0,0.0,0.0,0.0,317.34739726028056,4136850.0,6581301.282287389,6093142.717588759,-488158.56469863025,1.4728942837155707,0.9591342412439721,12,
2018-02-26,9745.0,9760.0,22153.630859375,321649.31700000004,33,0.0,0.0,0.0,0.0,350.39736986297066,4567680.0,6581301.282287389,6201973.003218896,-379328.2790684932,1.3577949863429346,0.8924168011223204,12,
2018-02-27,9950.0,9960.0,22389.859375,0.0,0,865476.87,43642.31468493148,34776.37845668765,8865.936228243829,291.10487671237206,3794760.0,6616077.660744077,6285372.832113939,-330704.82863013697,1.6563294733036975,1.084585265862347,12,
2018-02-28,9870.0,9710.0,22068.240234375,0.0,0,779574.054,5369.351821917759,4278.567999295166,1090.7838226225927,224.9527671232354,2932420.0,6620356.2287433725,6201291.149524194,-419065.07921917806,2.1147349798201467,1.3729495762220325,12,
2018-03-01,9550.0,9375.0,21724.470703125,0.0,0,0.0,0.0,0.0,0.0,217.1917808218859,2831250.0,6620356.2287433725,6099903.957743373,-520452.2709999999,2.1544914641036197,1.386122883088166,12,
2018-03-02,8925.0,8900.0,21181.640625,607021.38,68,0.0,0.0,0.0,0.0,252.61369863012806,3293000.0,6620356.2287433725,5954379.964044742,-665976.2646986302,1.8081931260384885,1.1474897677941418,12,
2018-03-05,8775.0,8795.0,21042.08984375,746024.1749999999,85,0.0,0.0,0.0,0.0,306.9816438356356,4001725.0,6620356.2287433725,5916773.807400906,-703582.4213424658,1.478555824650846,0.9347895387760123,12,
2018-03-06,9120.0,9105.0,21417.759765625,738867.7440000001,81,0.0,0.0,0.0,0.0,374.37764383564354,4880280.0,6620356.2287433725,6056086.685757071,-564269.5429863014,1.2409301691208436,0.7949767570243443,12,
2018-03-07,8970.0,8950.0,21252.720703125,744658.902,83,1372135.5180000002,18833.444643835723,15007.430364440495,3826.0142793952264,319.9441095890943,4170700.0,6635363.659107813,5969837.343368087,-665526.3157397261,1.431375391029824,0.9049575458863879,12,
2018-03-08,9150.0,9025.0,21368.0703125,741298.23,81,0.0,0.0,0.0,0.0,378.7038356164994,4936675.0,6635363.659107813,5994135.409532471,-641228.2495753425,1.2142049880805341,0.7693894775242699,12,
2018-03-09,9200.0,9115.0,21469.19921875,745349.04,81,0.0,0.0,0.0,0.0,439.1182465753518,5724220.0,6635363.659107813,6035892.251285895,-599471.4078219178,1.0544479861511078,0.6707540105837955,12,
2018-03-12,9515.0,9455.0,21824.029296875,0.0,0,789587.051,44755.663630136965,35663.55056367464,9092.113066462325,395.29671232876717,5152975.0,6671027.209671487,6244746.892507103,-426280.3171643836,1.2118721500700282,0.7768807734061811,12,
2018-03-13,9360.0,9555.0,21968.099609375,0.0,0,2274025.1040000003,47939.57926027394,38200.65373354929,9738.92552672465,221.36186301367707,2885610.0,6709227.863405037,6241446.709117365,-467781.15428767126,2.1629557386886535,1.3694803105165603,12,
2018-03-14,9380.0,9390.0,21777.2890625,0.0,0,0.0,0.0,0.0,0.0,217.53928767124307,2835780.0,6709227.863405037,6191399.169829695,-517828.6935753425,2.183314350841636,1.375819351379285,12,
2018-03-15,9325.0,9420.0,21803.94921875,0.0,0,0.0,0.0,0.0,0.0,218.23430136987008,2844840.0,6709227.863405037,6200240.935528325,-508986.9278767123,2.179469121471972,1.3744690498065302,12,
2018-03-16,9450.0,9300.0,21676.509765625,0.0,0,0.0,0.0,0.0,0.0,215.45424657530384,2808600.0,6709227.863405037,6163785.481281749,-545442.3821232875,2.1946113655492945,1.379147483856177,12,
2018-03-19,9180.0,9130.0,21480.900390625,0.0,0,0.0,0.0,0.0,0.0,211.51583561644657,2757260.0,6709227.863405037,6112233.965446132,-596993.8979589042,2.216778238340284,1.386053760431452,12,
2018-03-20,8970.0,9045.0,21380.970703125,717743.52,80,0.0,0.0,0.0,0.0,265.055671232898,3455190.0,6709227.863405037,6092155.3897749,-617072.4736301369,1.763189691384526,1.1001904266175695,12,
2018-03-22,9035.0,9225.0,21591.990234375,741018.1740000001,82,0.0,0.0,0.0,0.0,328.35945205474854,4280400.0,6709227.863405037,6176018.8563228445,-533209.0070821919,1.4428602131396235,0.9076025762173279,12,
2018-03-23,8690.0,8375.0,20617.859375,78225.64199999999,9,0.0,0.0,0.0,0.0,303.88630136990105,3961375.0,6709227.863405037,5778464.328021475,-930763.5353835619,1.4587016700063677,0.8802609327917479,12,
2018-03-26,8200.0,8500.0,20766.099609375,746349.24,91,0.0,0.0,0.0,0.0,367.75890410956345,4794000.0,6709227.863405037,5864372.329117365,-844855.5342876713,1.2232733268913987,0.745219836218125,12,
2018-03-27,8670.0,8935.0,21317.3203125,745769.1240000001,86,788812.206,42403.62901369864,33789.331779565764,8614.297234132879,383.15238356165355,4994665.0,6743017.195184602,6099082.9614996705,-643934.2336849315,1.2211195268350672,0.7537057532016134,12,
2018-03-28,8705.0,8860.0,21031.310546875,235082.007,27,826809.605,2738.07297260266,2181.8334482184296,556.2395243842303,333.718575342471,4350260.0,6745199.028632821,6045515.601399944,-699683.4272328768,1.389690639501994,0.8523326408460792,12,
2018-03-29,9060.0,8955.0,21159.080078125,743068.584,82,244571.076,9470.717876712317,7546.7415400582095,1923.9763366541072,375.0795616438263,4889430.0,6752745.770172879,6083889.037501646,-668856.7326712332,1.2442941278434596,0.7641782851642033,12,
2018-03-30,9155.0,9220.0,21454.30078125,741703.311,81,0.0,0.0,0.0,0.0,443.46936986298533,5780940.0,6752745.770172879,6233252.257131783,-519493.51304109604,1.0782419912906522,0.6720906951275545,12,
2018-04-02,9200.0,9170.0,21388.580078125,0.0,0,2244351.04,41579.55619178069,33132.669351420445,8446.886840360248,269.42213698630803,3512110.0,6785878.439524299,6200056.988154436,-585821.451369863,1.765336788470303,1.0848953295268573,12,
2018-04-03,8885.0,9075.0,21292.2890625,0.0,0,0.0,0.0,0.0,0.0,266.6309589041048,3475725.0,6785878.439524299,6163405.357195532,-622473.0823287672,1.7732718662136768,1.0856306163078964,12,
2018-04-04,9195.0,9105.0,21319.55078125,82771.551,9,0.0,0.0,0.0,0.0,273.7985753424873,3569160.0,6785878.439524299,6173795.00762019,-612083.4319041094,1.729761346540976,1.0600447516267353,12,
2018-04-05,9305.0,9395.0,21645.419921875,0.0,0,0.0,0.0,0.0,0.0,282.51923287665704,3682840.0,6785878.439524299,6287192.488387314,-498685.9511369862,1.7071587384701246,1.0580378966369228,12,
2018-04-06,9365.0,9340.0,21567.51953125,0.0,0,842681.43,17908.182739726057,14270.135416150708,3638.047323575348,216.38093150686473,2820680.0,6800148.5749404505,6263859.490132231,-536289.0848082191,2.220691283708975,1.3667366469518023,12,
2018-04-09,9290.0,9420.0,21678.259765625,0.0,0,0.0,0.0,0.0,0.0,218.23430136987008,2844840.0,6800148.5749404505,6287801.255830862,-512347.31910958904,2.210247766423019,1.3634686860144223,12,
2018-04-10,9335.0,9515.0,21794.3203125,0.0,0,0.0,0.0,0.0,0.0,220.43517808214528,2873530.0,6800148.5749404505,6316270.820652779,-483877.7542876712,2.1980876554804647,1.359686304428736,12,
2018-04-11,9565.0,9425.0,21687.099609375,0.0,0,0.0,0.0,0.0,0.0,218.35013698626426,2846350.0,6800148.5749404505,6288872.470515793,-511276.10442465753,2.2094515679785665,1.3629675500522187,12,
2018-04-12,9415.0,9400.0,21660.279296875,0.0,0,0.0,0.0,0.0,0.0,217.77095890408964,2838800.0,6800148.5749404505,6281104.699556889,-519043.8753835616,2.2125914821603807,1.363779464623547,12,
2018-04-13,9525.0,9505.0,21778.740234375,0.0,0,0.0,0.0,0.0,0.0,220.20350684929872,2870510.0,6800148.5749404505,6312594.496050039,-487554.07889041083,2.1991194930691895,1.3596074346229854,12,
2018-04-16,9560.0,9555.0,21835.529296875,0.0,0,0.0,0.0,0.0,0.0,221.36186301367707,2885610.0,6800148.5749404505,6327473.134187026,-472675.4407534247,2.192767953461149,1.3575722337507836,12,
2018-04-17,9530.0,9565.0,21847.58984375,0.0,0,0.0,0.0,0.0,0.0,221.59353424658184,2888630.0,6800148.5749404505,6330271.540652779,-469877.03428767127,2.1914442281125583,1.3570449750799187,12,
2018-04-18,9620.0,9840.0,22158.19921875,0.0,0,0.0,0.0,0.0,0.0,227.9644931507064,2971680.0,6800148.5749404505,6413093.576159628,-387054.9987808219,2.158070039896499,1.346913159350537,12,
2018-04-19,9910.0,9860.0,22191.1796875,0.0,0,0.0,0.0,0.0,0.0,228.42783561642864,2977720.0,6800148.5749404505,6418905.148324012,-381243.4266164383,2.1556443011176376,1.3460560568849895,12,
2018-04-20,9825.0,9840.0,22162.240234375,0.0,0,0.0,0.0,0.0,0.0,227.9644931507064,2971680.0,6800148.5749404505,6412637.183830862,-387511.39110958896,2.1579164593195976,1.3466059981967338,12,
2018-04-23,9845.0,9775.0,22088.0390625,0.0,0,0.0,0.0,0.0,0.0,226.4586301370291,2952050.0,6800148.5749404505,6392780.725200725,-407367.849739726,2.1655394472318306,1.3487573704581546,12,
2018-04-24,9910.0,9945.0,22278.119140625,0.0,0,0.0,0.0,0.0,0.0,230.39704109585728,3003390.0,6800148.5749404505,6443890.328159628,-356258.24678082194,2.145538983668331,1.3426422813483443,12,
2018-04-25,9795.0,9895.0,22215.3203125,0.0,0,0.0,0.0,0.0,0.0,229.23868493150803,2988290.0,6800148.5749404505,6428561.089474697,-371587.4854657535,2.151250745233795,1.3442202477031817,12,
2018-04-26,9980.0,9975.0,22319.609375,0.0,0,0.0,0.0,0.0,0.0,231.0920547945134,3012450.0,6800148.5749404505,6452489.997419902,-347658.57752054796,2.1419409442214485,1.3413061594049203,12,
2018-04-27,10035.0,10115.0,22467.869140625,0.0,0,0.0,0.0,0.0,0.0,234.33545205480186,3054730.0,6800148.5749404505,6494535.6619678475,-305612.9129726027,2.126058820899997,1.336428774063581,12,
2018-05-01,10100.0,10145.0,22508.029296875,0.0,0,0.0,0.0,0.0,0.0,235.03046575339977,3063790.0,6800148.5749404505,6503360.631502095,-296787.94343835616,2.122652215557233,1.3352804885660359,12,
2018-05-02,10190.0,10095.0,22472.779296875,0.0,0,0.0,0.0,0.0,0.0,233.87210958905052,3048690.0,6800148.5749404505,6488026.7593925055,-312121.8155479452,2.128135940155446,1.336787690399666,12,
2018-05-07,10145.0,10105.0,22467.16015625,0.0,0,0.0,0.0,0.0,0.0,234.1037808219553,3051710.0,6800148.5749404505,6490812.655611684,-309335.9193287671,2.1269428142292957,1.336300977577461,12,
2018-05-08,10065.0,10140.0,22508.689453125,0.0,0,0.0,0.0,0.0,0.0,234.91463013697648,3062280.0,6800148.5749404505,6501147.740981546,-299000.8339589041,2.122976259839579,1.3349867507290776,12,
2018-05-09,10090.0,10055.0,22408.880859375,0.0,0,0.0,0.0,0.0,0.0,232.94542465751874,3036610.0,6800148.5749404505,6475244.795556889,-324903.77938356163,2.1323926337451597,1.3376651384844696,12,
2018-05-10,10130.0,10130.0,22497.1796875,0.0,0,0.0,0.0,0.0,0.0,234.68295890410081,3059260.0,6800148.5749404505,6497660.112597985,-302488.4623424657,2.123931968056976,1.335011725141216,12,
2018-05-11,10190.0,10380.0,22758.48046875,0.0,0,0.0,0.0,0.0,0.0,240.47473972602165,3134760.0,6800148.5749404505,6572919.637858259,-227228.93708219178,2.096785603318359,1.3267896173155407,12,
2018-05-14,10365.0,10460.0,22865.859375,0.0,0,0.0,0.0,0.0,0.0,242.328109589027,3158920.0,6800148.5749404505,6596837.30974867,-203311.2651917808,2.08832047337339,1.3241368456804496,12,
2018-05-15,10475.0,10410.0,22818.01953125,0.0,0,0.0,0.0,0.0,0.0,241.16975342464866,3143820.0,6800148.5749404505,6581496.139995245,-218652.43494520552,2.093471044778405,1.3255402742682587,12,
2018-05-16,10330.0,10330.0,22717.23046875,0.0,0,0.0,0.0,0.0,0.0,239.3163835616724,3119660.0,6800148.5749404505,6557096.823611683,-243051.75132876713,2.1018626464459857,1.3279079746776614,12,
2018-05-17,10410.0,10440.0,22838.369140625,0.0,0,0.0,0.0,0.0,0.0,241.86476712333388,3152880.0,6800148.5749404505,6590074.95884456,-210073.6160958904,2.090176270217883,1.3242995809382747,12,
2018-05-18,10500.0,10505.0,22930.359375,0.0,0,0.0,0.0,0.0,0.0,243.37063013695297,3172510.0,6800148.5749404505,6609461.5882144235,-190686.9867260274,2.083354059786864,1.3221395429765055,12,
2018-05-21,10515.0,10580.0,23002.369140625,0.0,0,0.0,0.0,0.0,0.0,245.10816438356414,3195160.0,6800148.5749404505,6631866.4800500395,-168282.09489041095,2.0755976164104584,1.3197025204245252,12,
2018-05-22,10595.0,10540.0,22960.33984375,0.0,0,466086.76399999997,4569.120328767111,3640.903533978072,928.2167947890385,208.60536986301304,2719320.0,6803789.478474429,6620976.421885388,-182813.05658904114,2.4347912058475605,1.5448689088802874,12,
2018-05-23,10455.0,10290.0,22689.740234375,0.0,0,0.0,0.0,0.0,0.0,203.65742465751828,2654820.0,6803789.478474429,6556272.76446073,-247516.7140136987,2.469573366352796,1.5579533099972984,12,
2018-05-24,10225.0,10065.0,22437.009765625,0.0,0,0.0,0.0,0.0,0.0,199.2042739726021,2596770.0,6803789.478474429,6498023.560186758,-305765.9182876713,2.502348517653376,1.570272761122118,12,
2018-05-25,9990.0,10085.0,22450.7890625,359711.92799999996,36,0.0,0.0,0.0,0.0,227.45128767128335,2964990.0,6803789.478474429,6506304.180899086,-297485.29757534235,2.1943764332760267,1.377977789916236,12,
2018-05-28,10110.0,10100.0,22481.08984375,475265.0339999999,47,0.0,0.0,0.0,0.0,264.20493150682887,3444100.0,6803789.478474429,6509884.94196758,-293904.5365068492,1.8901556116162654,1.1872497672717768,12,
2018-05-29,10050.0,9980.0,22358.4296875,422184.42,42,0.0,0.0,0.0,0.0,293.22060273971874,3822340.0,6803789.478474429,6465647.30136484,-338142.1771095889,1.691541647620264,1.0581152022727562,12,
2018-05-30,9655.0,9685.0,22018.51953125,743583.687,77,0.0,0.0,0.0,0.0,341.761095890397,4455100.0,6803789.478474429,6354481.853268949,-449307.6252054794,1.426338769784954,0.8828014754020036,12,
2018-05-31,9835.0,9860.0,22201.8203125,737772.525,75,0.0,0.0,0.0,0.0,404.6652054794249,5275100.0,6803789.478474429,6436304.66306347,-367484.8154109589,1.2201294123454476,0.7610068051131745,12,
2018-06-01,9780.0,9810.0,22171.349609375,684736.92,70,752909.388,9210.251630136987,7339.189011474658,1871.0626186623288,397.34531506855274,5179680.0,6811128.667485903,6406788.723129738,-404339.94435616443,1.2369082111500591,0.7674727899742014,12,
2018-06-04,10000.0,10090.0,22475.939453125,740148.0,74,0.0,0.0,0.0,0.0,465.9644931507355,6074180.0,6811128.667485903,6560674.758636588,-250453.90884931502,1.0800922525569852,0.6797104352829964,12,
2018-06-05,10165.0,10140.0,22539.5390625,0.0,0,1473630.215,50842.6878082192,40513.995779979465,10328.69202823973,355.48339726027916,4633980.0,6851642.663265883,6583420.798211088,-268221.86505479435,1.4206839041625317,0.8848185361517077,12,
2018-06-06,10140.0,10230.0,22625.73046875,0.0,0,1115176.92,14981.9110136986,11938.33579126573,3043.5752224328708,272.3141917808389,3549810.0,6863580.999057149,6611111.828796875,-252469.1702602739,1.8623846991238615,1.1585600935082716,12,
2018-06-07,10360.0,10400.0,22823.259765625,0.0,0,435032.976,12623.682246575383,10059.181198183594,2564.501048391789,243.331506849383,3172000.0,6873640.180255332,6665526.972241634,-208113.20801369855,2.1013641148302753,1.3096520602862332,12,
2018-06-08,10385.0,10275.0,22694.5,0.0,0,487997.38100000005,12406.790232876838,9886.35079706791,2520.4394358089294,203.36054794522352,2650950.0,6883526.5310524,6629750.55325788,-253775.9777945206,2.500896113943258,1.548814487434073,12,
2018-06-11,10270.0,10395.0,22804.0390625,0.0,0,0.0,0.0,0.0,0.0,205.73556164387264,2681910.0,6883526.5310524,6660504.817696236,-223021.7133561644,2.483493039548768,1.5423255419980788,12,
2018-06-12,10550.0,10465.0,22878.349609375,0.0,0,0.0,0.0,0.0,0.0,207.1209863013646,2699970.0,6883526.5310524,6678357.696709935,-205168.83434246577,2.473493296855126,1.5385445217418952,12,
2018-06-13,10465.0,10530.0,22966.380859375,0.0,0,0.0,0.0,0.0,0.0,208.40745205475832,2716740.0,6883526.5310524,6694919.289257879,-188607.24179452058,2.4643209468914504,1.5350667481847198,12,
2018-06-14,10420.0,10325.0,22738.609375,0.0,0,0.0,0.0,0.0,0.0,204.35013698635157,2663850.0,6883526.5310524,6641824.939120893,-241701.59193150687,2.493317919222514,1.5455369248228628,12,
2018-06-15,10460.0,10435.0,22851.75,0.0,0,0.0,0.0,0.0,0.0,206.52723287668778,2692230.0,6883526.5310524,6669998.411888016,-213528.1191643836,2.477499475114688,1.5396327515567503,12,
2018-06-18,10385.0,10265.0,22680.330078125,0.0,0,0.0,0.0,0.0,0.0,203.1626301369688,2648370.0,6883526.5310524,6625935.249257879,-257591.28179452056,2.5018918237473917,1.5484162550789184,12,
2018-06-19,10170.0,9915.0,22278.48046875,10172.034,1,0.0,0.0,0.0,0.0,196.99610958906123,2567985.0,6883526.5310524,6535181.21914829,-348345.3119041096,2.544867364547803,1.5614686733934107,12,
2018-06-20,9975.0,10150.0,22555.4296875,738297.6299999999,74,0.0,0.0,0.0,0.0,259.2838356164284,3379950.0,6883526.5310524,6608589.3053126745,-274937.22573972604,1.9552328600460582,1.2079992111045856,12,
2018-06-21,10120.0,10285.0,22693.0390625,212562.504,21,748730.224,10374.97536986317,8267.299123475466,2107.676246387703,220.91616438352503,2879800.0,6891793.830175876,6642278.432901903,-249515.39727397266,2.3065068521778955,1.425817824025254,12,
2018-06-22,10050.0,10130.0,22516.830078125,0.0,0,0.0,0.0,0.0,0.0,217.58684931506286,2836400.0,6891793.830175876,6598660.846052588,-293132.9841232877,2.326421113401702,1.4321798744638612,12,
2018-06-25,10155.0,9955.0,22338.150390625,243768.74399999998,24,0.0,0.0,0.0,0.0,232.15605479446822,3026320.0,6891793.830175876,6544579.945997793,-347213.8841780821,2.162553842950446,1.3243549723161159,12,
2018-06-26,9815.0,9975.0,22342.0,736272.225,75,0.0,0.0,0.0,0.0,290.01287671233877,3780525.0,6891793.830175876,6562222.708121081,-329571.12205479445,1.7357966706002688,1.0647396033794996,12,
2018-06-27,9975.0,9920.0,22271.76953125,79815.95999999999,8,747975.3750000001,11645.759589041236,9279.92352852751,2365.836060513727,237.42772602743935,3095040.0,6901073.7537044035,6542293.859334541,-358779.8943698629,2.11379945310385,1.2902782041474983,12,
2018-06-28,9875.0,9925.0,22270.390625,740773.125,75,0.0,0.0,0.0,0.0,294.6501369861944,3840975.0,6901073.7537044035,6547161.084197555,-353912.66950684926,1.704557067983404,1.0408907185521126,12,
2018-06-29,9970.0,9950.0,22304.509765625,737927.5560000001,74,0.0,0.0,0.0,0.0,351.8756164383376,4586950.0,6901073.7537044035,6554856.652581116,-346217.1011232877,1.4290229133914947,0.8732118118701585,12,
