label,family,cadence,repeated,exit,final_equity,total_return,cagr,max_drawdown_pct,max_drawdown_abs,calmar,sortino,sharpe_like,ulcer_index,cvar_95_daily,time_in_drawdown_pct,avg_invested_pct,deployed_total,n_buys,n_sells,exited_early
dipA|trail25|monthly|1shot,dip,monthly,False,trail25,12402940.91,0.240294,0.018047,0.264352,4456945.75,0.0683,0.0776,0.2371,24.6348,0.014062,0.9693,0.0882,10000000.0,3,1,True
dipA|trail25|monthly|rot,dip,monthly,True,trail25,12402940.91,0.240294,0.018047,0.264352,4456945.75,0.0683,0.0776,0.2371,24.6348,0.014062,0.9693,0.0882,10000000.0,3,1,True
dca48|maexit200|daily|rot,dca,daily,True,maexit200,10919413.79,0.091941,0.007332,0.107748,1318629.39,0.0681,0.0694,0.2188,10.0481,0.004765,0.9766,0.0319,3998015.87,403,1,True
dca48|maexit200|monthly|1shot,dca,monthly,False,maexit200,10943075.42,0.094308,0.007513,0.111606,1374744.7,0.0673,0.0681,0.2143,10.4088,0.005109,0.9766,0.0341,4166666.67,20,1,True
dca48|maexit200|monthly|rot,dca,monthly,True,maexit200,10943075.42,0.094308,0.007513,0.111606,1374744.7,0.0673,0.0681,0.2143,10.4088,0.005109,0.9766,0.0341,4166666.67,20,1,True
dca48|maexit200b|monthly|1shot,dca,monthly,False,maexit200b,10943075.42,0.094308,0.007513,0.111606,1374744.7,0.0673,0.0681,0.2143,10.4088,0.005109,0.9766,0.0341,4166666.67,20,1,True
dca48|maexit200b|monthly|rot,dca,monthly,True,maexit200b,10943075.42,0.094308,0.007513,0.111606,1374744.7,0.0673,0.0681,0.2143,10.4088,0.005109,0.9766,0.0341,4166666.67,20,1,True
dca24|volx45|monthly|rot,dca,monthly,True,volx45,11583059.44,0.158306,0.012281,0.182656,2182447.11,0.0672,0.161,0.2119,9.0897,0.011424,0.9868,0.1345,62500000.0,150,60,False
scaled_rsi|maexit200|monthly|1shot,scaled,monthly,False,maexit200,10308111.49,0.030811,0.002524,0.038056,407804.28,0.0663,0.0649,0.2052,3.5491,0.001716,0.9776,0.0114,1208728.36,20,1,True
scaled_rsi|maexit200|monthly|rot,scaled,monthly,True,maexit200,10308111.49,0.030811,0.002524,0.038056,407804.28,0.0663,0.0649,0.2052,3.5491,0.001716,0.9776,0.0114,1208728.36,20,1,True
scaled_rsi|maexit200b|monthly|1shot,scaled,monthly,False,maexit200b,10308111.49,0.030811,0.002524,0.038056,407804.28,0.0663,0.0649,0.2052,3.5491,0.001716,0.9776,0.0114,1208728.36,20,1,True
scaled_rsi|maexit200b|monthly|rot,scaled,monthly,True,maexit200b,10308111.49,0.030811,0.002524,0.038056,407804.28,0.0663,0.0649,0.2052,3.5491,0.001716,0.9776,0.0114,1208728.36,20,1,True
dca48|volx45|monthly|rot,dca,monthly,True,volx45,10791529.72,0.079153,0.006347,0.099435,1091223.55,0.0638,0.1469,0.1938,4.9318,0.005999,0.9868,0.0697,31250000.0,150,60,False
dca96|maexit200|monthly|1shot,dca,monthly,False,maexit200,10471537.71,0.047154,0.003834,0.061599,687372.35,0.0622,0.0624,0.1979,5.7443,0.002694,0.9766,0.0179,2083333.33,20,1,True
dca96|maexit200|monthly|rot,dca,monthly,True,maexit200,10471537.71,0.047154,0.003834,0.061599,687372.35,0.0622,0.0624,0.1979,5.7443,0.002694,0.9766,0.0179,2083333.33,20,1,True
dca96|maexit200b|monthly|1shot,dca,monthly,False,maexit200b,10471537.71,0.047154,0.003834,0.061599,687372.35,0.0622,0.0624,0.1979,5.7443,0.002694,0.9766,0.0179,2083333.33,20,1,True
dca96|maexit200b|monthly|rot,dca,monthly,True,maexit200b,10471537.71,0.047154,0.003834,0.061599,687372.35,0.0622,0.0624,0.1979,5.7443,0.002694,0.9766,0.0179,2083333.33,20,1,True
dca96|volx45|monthly|rot,dca,monthly,True,volx45,10395764.86,0.039576,0.003229,0.052027,545611.78,0.0621,0.1394,0.1841,2.5765,0.00308,0.9868,0.0355,15625000.0,150,60,False
